timestamp,open,high,low,close,volume
2017-08-15,29.5000,29.8100,29.1400,29.6800,23747659
2017-08-14,28.8200,29.3600,28.7200,29.2400,25074496
2017-08-11,27.4400,28.0400,26.8500,28.0100,22110309
2017-08-10,28.3000,28.3800,27.4300,27.4900,25711073
2017-08-09,28.5100,28.8900,28.3600,28.5800,14022528
2017-08-08,28.6100,29.3400,28.6100,28.8400,21705681
2017-08-07,27.9300,28.6100,27.8000,28.5900,16346460
2017-08-04,27.8600,28.3000,27.2700,27.9200,23458981
2017-08-03,28.3900,28.4000,27.6100,27.8300,30062910
2017-08-02,28.9600,29.4300,28.2200,28.6300,26799098
2017-08-01,28.2200,28.9400,27.8300,28.3400,27524430
2017-07-31,29.4300,29.5500,27.8700,28.1200,40756361
2017-07-28,29.9600,29.9800,28.9600,29.2800,30655396
2017-07-27,30.2700,31.3000,29.6700,30.2400,38212039
2017-07-26,29.8500,30.0500,29.6800,29.8100,25140266
2017-07-25,30.8000,30.8300,29.6500,29.9000,49808116
2017-07-24,32.0000,32.0100,31.5000,31.6700,16213341
2017-07-21,31.9000,32.1000,31.6200,32.0100,16809643
2017-07-20,31.9300,32.0200,31.4200,32.0000,22042958
2017-07-19,32.0500,32.3500,31.6500,31.8200,19737247
2017-07-18,31.6400,31.9100,31.4000,31.9000,13005028
2017-07-17,31.6700,31.8600,31.4400,31.7200,21727457
2017-07-14,31.3500,31.9500,31.2600,31.7900,28319892
2017-07-13,31.5500,31.8500,30.8400,31.1300,22987513
2017-07-12,31.7700,31.7800,31.1600,31.4500,22061206
2017-07-11,30.5500,31.3900,30.5100,31.3700,28254608
2017-07-10,30.1600,30.5900,29.7500,30.5000,24750442
2017-07-07,30.2200,30.5000,29.9800,30.2000,21863171
2017-07-06,29.9400,30.4800,29.9200,30.1000,26673941
2017-07-05,29.5500,30.5600,29.5500,30.5100,40200878
2017-07-03,30.0900,30.2800,28.5600,29.1400,36823886
2017-06-30,32.1200,32.1500,29.7100,29.8600,72828464
2017-06-29,32.2900,32.3900,30.6400,31.4700,48796243
2017-06-28,32.0700,32.2800,31.4400,32.2400,27683250
2017-06-27,32.5100,32.6700,31.6100,31.6600,33074814
2017-06-26,32.4500,32.9600,31.9500,32.5000,34626499
2017-06-23,31.8900,32.0800,31.6400,31.7300,33060102
2017-06-22,32.0400,32.4000,31.7600,31.8900,22770888
2017-06-21,31.1800,32.1500,31.0600,32.0100,30044019
2017-06-20,31.4000,31.5800,30.7300,30.8300,24792807
2017-06-19,30.5100,31.2500,30.3300,31.2000,24752772
2017-06-16,30.6300,31.0000,29.8200,29.8600,42268281
2017-06-15,30.4700,30.9700,30.0800,30.5600,33430631
2017-06-14,31.7800,31.7900,30.8500,31.0600,28722662
2017-06-13,31.7500,32.2400,30.7700,31.5400,33661822
2017-06-12,30.0600,31.6900,29.2100,31.2000,46316083
2017-06-09,32.6700,32.9300,29.5500,30.6000,52712627
2017-06-08,32.8400,32.8600,31.8800,32.4500,28703559
2017-06-07,31.7000,32.5500,31.7000,32.5000,32193151
2017-06-06,31.0400,31.7700,30.8700,31.5700,32006434
2017-06-05,31.3000,31.7600,31.0700,31.2100,23545359
2017-06-02,30.8000,31.3800,30.5300,31.2100,20029974
2017-06-01,30.7500,30.8300,30.2800,30.7600,20389255
2017-05-31,31.0100,31.1000,30.3200,30.7700,26192375
2017-05-30,29.9400,30.8700,29.8800,30.7000,34020256
2017-05-26,29.2700,29.7700,28.8800,29.7600,17633402
2017-05-25,29.2000,29.6600,29.1900,29.4300,20602603
2017-05-24,28.4700,29.1200,28.4400,28.9900,22091265
2017-05-23,28.0800,28.3100,27.5600,28.2900,21724674
2017-05-22,28.2000,28.2500,27.6500,28.0600,17751328
2017-05-19,27.7800,28.1600,27.7300,27.8200,18981926
2017-05-18,27.1500,27.8900,27.0900,27.4800,26524153
2017-05-17,28.3400,28.5100,26.9600,27.0000,37820542
2017-05-16,28.9200,29.0800,28.5700,29.0200,14872731
2017-05-15,29.0800,29.1900,28.7300,28.8300,21799157
2017-05-12,29.1000,29.1200,28.6800,28.9300,15822721
2017-05-11,29.1700,29.3100,28.6900,29.0300,22289242
2017-05-10,28.9200,29.4200,28.8000,29.3200,29037063
2017-05-09,28.1100,28.9000,28.0600,28.8100,30907943
2017-05-08,27.5600,28.0700,27.2800,28.0600,32180278
2017-05-05,27.8000,28.2200,27.6200,28.2000,15555563
2017-05-04,27.9400,28.1700,27.7200,27.7900,15453475
2017-05-03,27.5500,28.1000,27.5500,28.0000,14998958
2017-05-02,28.2800,28.2800,27.4500,27.7700,24867842
2017-05-01,27.8500,28.3800,27.7200,28.2900,22949451
2017-04-28,28.0200,28.2000,27.5100,27.6700,27972964
2017-04-27,27.1700,27.6500,27.1000,27.6300,23993048
2017-04-26,26.5800,27.0700,26.3900,26.7900,24143655
2017-04-25,26.7100,27.0200,26.3700,26.9900,22613970
2017-04-24,27.7400,27.7600,26.5200,26.5700,43984392
2017-04-21,28.0000,28.0300,27.1600,27.3200,28361662
2017-04-20,27.5000,28.0800,27.5000,27.9600,23632981
2017-04-19,27.4500,27.5500,27.0500,27.2600,21231909
2017-04-18,27.0000,27.3400,26.9000,27.1400,14407057
2017-04-17,26.9100,27.2200,26.8300,27.1300,14108578
2017-04-13,26.5500,27.2300,26.3600,26.7400,26077466
2017-04-12,27.4200,27.4300,26.6600,26.6900,24621861
2017-04-11,27.5000,27.5400,26.6800,27.1800,38619254
2017-04-10,28.4500,28.4900,27.5800,27.6400,27422050
2017-04-07,28.4500,28.8600,28.3500,28.5200,20297074
2017-04-06,28.2500,28.7800,28.0200,28.6200,19423730
2017-04-05,28.6400,28.9100,28.2300,28.2600,22389904
2017-04-04,28.4700,28.6800,28.1600,28.5900,13957931
2017-04-03,28.9500,29.0400,28.3000,28.6400,21629078
2017-03-31,29.1000,29.3600,28.9000,28.9000,32337822
2017-03-30,28.4000,29.0000,28.3300,28.9700,25092660
2017-03-29,28.6000,28.6800,28.3500,28.5000,23060612
2017-03-28,28.7300,29.0600,28.6200,28.6900,24776375
2017-03-27,28.1000,29.1800,28.0700,28.7600,48189996
2017-03-24,29.7100,29.8700,28.1600,28.4300,107481789
2017-03-23,26.3600,26.4900,26.0400,26.4700,47118274
2017-03-22,25.7300,26.1500,25.6300,26.0600,25092530
2017-03-21,26.3000,26.4400,25.4300,25.5200,28397518
2017-03-20,25.9900,26.6100,25.8100,26.2100,26918811
2017-03-17,25.8600,25.9100,25.4000,25.8000,19126498
2017-03-16,26.2000,26.2300,25.8300,26.0400,19147312
2017-03-15,25.1500,26.1500,24.9400,26.1200,29779850
2017-03-14,25.5900,25.7000,25.2500,25.5800,14587546
2017-03-13,25.3900,25.8200,25.2900,25.7000,23768209
2017-03-10,25.2800,25.7500,24.8100,25.1800,28919045
2017-03-09,25.2300,25.4900,24.8500,25.1500,21786556
2017-03-08,25.6400,25.8300,25.0400,25.3800,24921136
2017-03-07,25.5600,25.7500,25.2800,25.6400,20313002
2017-03-06,25.5000,25.9200,25.1700,25.7100,25527754
2017-03-03,25.2000,25.6800,24.9800,25.5700,37971610
2017-03-02,24.8800,25.2500,24.3800,24.7000,45941859
2017-03-01,24.1600,24.5800,24.0700,24.5500,27989312
2017-02-28,23.7900,23.9500,23.3200,23.4400,21447514
2017-02-27,23.3600,23.7700,23.1500,23.7600,17999814
2017-02-24,22.9600,23.2600,22.6400,23.2400,22019587
2017-02-23,23.9200,23.9700,23.2300,23.4800,20172926
2017-02-22,23.8600,24.0600,23.6500,23.7500,16013317
2017-02-21,23.6200,23.9800,23.5800,23.7700,20256331
2017-02-17,23.0100,23.3800,23.0100,23.3500,22108736
2017-02-16,23.0400,23.3400,22.8500,22.9800,23819848
2017-02-15,23.0700,23.2600,22.7900,23.0200,28215808
2017-02-14,23.3600,23.3700,22.6800,23.1200,60685229
2017-02-13,24.0700,24.2000,23.8200,23.9000,16876390
2017-02-10,24.7100,24.7600,23.9000,24.0500,28578398
2017-02-09,24.7500,24.8900,24.4200,24.4500,27887385
2017-02-08,24.2500,24.3800,23.9100,24.2100,21559205
2017-02-07,24.5900,24.6900,24.2100,24.6000,19879272
2017-02-06,24.5300,24.7300,24.2100,24.3400,18900002
2017-02-03,24.9000,25.2400,24.5000,24.6000,25054360
2017-02-02,24.5300,25.3100,24.4600,24.7900,45499729
2017-02-01,24.4300,24.8500,24.3100,24.7500,28728167
2017-01-31,23.9500,24.1457,23.6800,24.1100,22712508
2017-01-30,23.8200,24.2400,23.4300,24.1800,30508099
2017-01-27,23.5300,24.1000,23.4500,23.9700,18626054
2017-01-26,23.8000,23.9900,23.2900,23.5200,19379092
2017-01-25,23.4000,23.9800,23.1900,23.5600,33384707
2017-01-24,22.2700,23.0850,22.2600,22.8500,29461353
2017-01-23,21.9600,22.3100,21.7400,21.8900,16070257
2017-01-20,21.9000,22.3300,21.8900,21.9600,19978669
2017-01-19,21.5000,22.3000,21.4900,21.7100,31259017
2017-01-18,21.6800,22.3400,21.5300,22.3200,19493417
2017-01-17,21.8800,22.0662,21.5839,21.7400,20053761
2017-01-13,22.2700,22.3100,21.9850,22.1800,14025660
2017-01-12,22.4600,22.4800,21.7000,22.3100,27592288
2017-01-11,22.6100,22.8800,22.5600,22.7900,20907746
2017-01-10,22.3600,22.6861,22.3000,22.4800,20644345
2017-01-09,21.9400,22.5500,21.9400,22.3400,21537171
2017-01-06,22.2700,22.2800,21.9750,22.0400,17782160
2017-01-05,22.4000,22.5700,21.9600,22.1100,19759381
2017-01-04,22.6700,22.8400,22.2450,22.3600,20426819
2017-01-03,22.0700,22.7400,22.0450,22.5500,24962867
